108.29513423721,100
107.77451880807,100
108.20363320529,100
107.50084120293,100
109.09230014552,100
108.71410849306,100
108.02526171836,100
108.92370762946,100
108.48559093838,100
106.82382886968,100
109.31088558569,100
106.97657770762,100
108.97750194047,100
107.64202901416,100
108.00448710389,100
108.6983288499,100
107.39769567267,100
108.20211012181,100
109.50447577981,100
109.16643904779,100
108.12161087089,100
107.39139022306,100
108.09265206796,100
107.91708902074,100
108.15379989999,100
108.51286456376,100
108.50965293258,100
107.38903576051,100
109.01881314104,100
109.14959504856,100
107.68056978388,100
107.74217474225,100
108.59510697409,100
107.36176157804,100
108.72027962094,100
108.18500997185,100
107.72006288334,100

109.56302233218,40
108.73149892572,40
108.05971080922,40
108.36590712487,40
108.3741567957,40
108.25674452873,40
107.57992242593,40
107.22393435138,40
107.43149894798,40
107.90449732866,40
108.68084593118,40
108.05571503649,40
107.24598285934,40
107.76496630335,40
107.28267038279,40
